Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet,UK Pound Sterling/US Dollar FX Spot Rate | Price History                                          26-Jan-2022 16:32
28-Dec-2005,1.7163,1.7166,1.7409,1.7122,1.7274,48135,-0.0109,
27-Dec-2005,1.7272,1.7277,1.7383,1.7264,1.7325,32562,-0.0061,
26-Dec-2005,1.7333,1.7338,1.7358,1.7309,1.7339,7282,-0.0008,
23-Dec-2005,1.7341,1.7351,1.7404,1.7302,1.7366,37558,-0.0036,
22-Dec-2005,1.7377,1.7383,1.7465,1.7336,1.7442,45449,-0.0053,
21-Dec-2005,1.7430,1.7432,1.7592,1.7380,1.7545,46086,-0.0101,
20-Dec-2005,1.7531,1.7537,1.7684,1.7525,1.7624,49278,-0.0085,
19-Dec-2005,1.7616,1.7621,1.7731,1.7585,1.7690,44402,-0.0104,
16-Dec-2005,1.7720,1.7726,1.7746,1.7622,1.7643,43713,+0.0067,
15-Dec-2005,1.7653,1.7657,1.7756,1.7608,1.7732,47193,-0.0073,
14-Dec-2005,1.7726,1.7729,1.7811,1.7678,1.7695,48022,+0.0034,
13-Dec-2005,1.7692,1.7694,1.7781,1.7651,1.7758,47481,-0.0060,
12-Dec-2005,1.7752,1.7755,1.7773,1.7489,1.7505,46368,+0.0202,
09-Dec-2005,1.7550,1.7555,1.7567,1.7458,1.7525,41714,+0.0025,
08-Dec-2005,1.7525,1.7530,1.7560,1.7322,1.7345,44685,+0.0172,
07-Dec-2005,1.7353,1.7355,1.7429,1.7287,1.7415,43436,-0.0061,
06-Dec-2005,1.7414,1.7420,1.7453,1.7309,1.7418,47200,+0.0003,
05-Dec-2005,1.7411,1.7416,1.7443,1.7267,1.7320,47358,+0.0077,
02-Dec-2005,1.7334,1.7339,1.7378,1.7244,1.7304,45411,+0.0031,
01-Dec-2005,1.7303,1.7308,1.7342,1.7257,1.7291,50437,+0.0005,
30-Nov-2005,1.7298,1.7301,1.7349,1.7161,1.7181,50919,+0.0106,
29-Nov-2005,1.7192,1.7195,1.7300,1.7140,1.7294,48642,-0.0113,
28-Nov-2005,1.7305,1.7308,1.7344,1.7043,1.7128,49820,+0.0164,
25-Nov-2005,1.7141,1.7146,1.7235,1.7121,1.7233,46493,-0.0085,
24-Nov-2005,1.7226,1.7231,1.7286,1.7196,1.7236,43164,-0.0009,
23-Nov-2005,1.7235,1.7240,1.7260,1.7173,1.7225,50740,+0.0022,
22-Nov-2005,1.7213,1.7219,1.7237,1.7061,1.7162,55277,+0.0038,
21-Nov-2005,1.7175,1.7180,1.7245,1.7136,1.7175,57928,+0.0009,
18-Nov-2005,1.7166,1.7181,1.7227,1.7092,1.7198,57303,-0.0021,
17-Nov-2005,1.7187,1.7201,1.7225,1.7144,1.7161,60577,+0.0029,
16-Nov-2005,1.7158,1.7171,1.7373,1.7131,1.7349,60759,-0.0189,
15-Nov-2005,1.7347,1.7352,1.7398,1.7299,1.7372,63526,-0.0028,
14-Nov-2005,1.7375,1.7390,1.7496,1.7337,1.7421,62836,-0.0040,
11-Nov-2005,1.7415,1.7422,1.7436,1.7369,1.7406,54851,+0.0012,
10-Nov-2005,1.7403,1.7418,1.7517,1.7392,1.7436,60802,-0.0028,
09-Nov-2005,1.7431,1.7434,1.7461,1.7356,1.7439,60839,+0.0003,
08-Nov-2005,1.7428,1.7443,1.7448,1.7321,1.7446,65255,-0.0014,
07-Nov-2005,1.7442,1.7445,1.7519,1.7384,1.7484,64553,-0.0061,
04-Nov-2005,1.7503,1.7507,1.7717,1.7452,1.7707,59094,-0.0200,
03-Nov-2005,1.7703,1.7706,1.7794,1.7689,1.7763,54861,-0.0054,
02-Nov-2005,1.7757,1.7771,1.7772,1.7618,1.7658,60839,+0.0109,
01-Nov-2005,1.7648,1.7653,1.7726,1.7600,1.7700,61882,-0.0049,
31-Oct-2005,1.7697,1.7711,1.7824,1.7667,1.7740,61706,-0.0026,
28-Oct-2005,1.7723,1.7738,1.7859,1.7719,1.7826,59287,-0.0100,
27-Oct-2005,1.7823,1.7838,1.7903,1.7732,1.7755,63827,+0.0073,
26-Oct-2005,1.7750,1.7755,1.7867,1.7707,1.7837,59641,-0.0094,
25-Oct-2005,1.7844,1.7849,1.7868,1.7631,1.7692,59685,+0.0154,
24-Oct-2005,1.7690,1.7696,1.7731,1.7643,1.7659,49489,+0.0005,
21-Oct-2005,1.7685,1.7690,1.7799,1.7637,1.7738,53989,-0.0049,
20-Oct-2005,1.7734,1.7739,1.7751,1.7594,1.7639,53051,+0.0084,
19-Oct-2005,1.7650,1.7653,1.7668,1.7425,1.7508,53891,+0.0139,
18-Oct-2005,1.7511,1.7514,1.7536,1.7420,1.7533,50715,-0.0029,
17-Oct-2005,1.7540,1.7543,1.7734,1.7525,1.7685,52520,-0.0144,
14-Oct-2005,1.7684,1.7688,1.7706,1.7481,1.7560,51483,+0.0120,
13-Oct-2005,1.7564,1.7569,1.7573,1.7441,1.7519,57717,+0.0034,
12-Oct-2005,1.7530,1.7535,1.7549,1.7387,1.7455,51543,+0.0070,
11-Oct-2005,1.7460,1.7465,1.7559,1.7440,1.7543,54206,-0.0102,
10-Oct-2005,1.7562,1.7563,1.7634,1.7511,1.7600,55186,-0.0040,
07-Oct-2005,1.7602,1.7606,1.7791,1.7572,1.7789,57707,-0.0189,
06-Oct-2005,1.7791,1.7797,1.7813,1.7633,1.7636,56769,+0.0171,
05-Oct-2005,1.7620,1.7623,1.7661,1.7571,1.7589,50332,+0.0034,
04-Oct-2005,1.7586,1.7590,1.7623,1.7510,1.7540,54908,+0.0040,
03-Oct-2005,1.7546,1.7551,1.7634,1.7517,1.7618,54983,-0.0091,
30-Sep-2005,1.7637,1.7641,1.7731,1.7563,1.7613,61788,+0.0022,
29-Sep-2005,1.7615,1.7618,1.7704,1.7590,1.7681,61441,-0.0066,
28-Sep-2005,1.7681,1.7687,1.7719,1.7601,1.7670,60926,+0.0014,
27-Sep-2005,1.7667,1.7670,1.7794,1.7633,1.7794,56046,-0.0121,
26-Sep-2005,1.7788,1.7791,1.7794,1.7699,1.7720,56325,+0.0032,
23-Sep-2005,1.7756,1.7759,1.7929,1.7745,1.7903,57277,-0.0155,
22-Sep-2005,1.7911,1.7916,1.8149,1.7876,1.8096,59629,-0.0184,
21-Sep-2005,1.8095,1.8100,1.8128,1.7958,1.7988,62294,+0.0112,
20-Sep-2005,1.7983,1.7987,1.8083,1.7978,1.8025,58919,-0.0039,
19-Sep-2005,1.8022,1.8025,1.8064,1.7967,1.8033,54932,-0.0057,
16-Sep-2005,1.8079,1.8083,1.8147,1.8015,1.8057,60545,+0.0019,
15-Sep-2005,1.8060,1.8063,1.8242,1.8032,1.8225,66208,-0.0178,
14-Sep-2005,1.8238,1.8243,1.8303,1.8210,1.8222,56142,+0.0016,
13-Sep-2005,1.8222,1.8228,1.8251,1.8179,1.8186,55314,+0.0033,
12-Sep-2005,1.8189,1.8194,1.8428,1.8181,1.8409,55158,-0.0203,
09-Sep-2005,1.8392,1.8396,1.8426,1.8317,1.8356,59597,+0.0038,
08-Sep-2005,1.8354,1.8359,1.8442,1.8329,1.8356,59343,-0.0009,
07-Sep-2005,1.8363,1.8369,1.8461,1.8349,1.8419,62917,-0.0057,
06-Sep-2005,1.8420,1.8425,1.8469,1.8369,1.8435,63289,-0.0024,
05-Sep-2005,1.8444,1.8452,1.8499,1.8371,1.8393,61561,+0.0025,
02-Sep-2005,1.8419,1.8424,1.8449,1.8298,1.8342,62191,+0.0072,
01-Sep-2005,1.8347,1.8350,1.8371,1.8002,1.8033,60762,+0.0314,
31-Aug-2005,1.8033,1.8036,1.8056,1.7817,1.7855,60616,+0.0172,
30-Aug-2005,1.7861,1.7864,1.7965,1.7818,1.7948,57336,-0.0094,
29-Aug-2005,1.7955,1.7959,1.8086,1.7923,1.8016,54094,-0.0041,
26-Aug-2005,1.7996,1.8000,1.8098,1.7987,1.8025,55367,-0.0033,
25-Aug-2005,1.8029,1.8032,1.8083,1.7976,1.8004,60744,+0.0025,
24-Aug-2005,1.8004,1.8011,1.8030,1.7903,1.8000,55514,-0.0004,
23-Aug-2005,1.8008,1.8011,1.8021,1.7958,1.8011,54026,+0.0004,
22-Aug-2005,1.8004,1.8007,1.8047,1.7935,1.7960,54481,+0.0055,
19-Aug-2005,1.7949,1.7952,1.7978,1.7886,1.7931,52457,+0.0001,
18-Aug-2005,1.7948,1.7951,1.8092,1.7912,1.8066,59962,-0.0112,
17-Aug-2005,1.8060,1.8063,1.8129,1.8017,1.8097,58925,-0.0047,
16-Aug-2005,1.8107,1.8110,1.8146,1.8037,1.8112,57450,-0.0014,
15-Aug-2005,1.8121,1.8124,1.8166,1.8068,1.8162,52986,-0.0019,
12-Aug-2005,1.8140,1.8142,1.8177,1.8068,1.8113,53901,+0.0017,
11-Aug-2005,1.8123,1.8126,1.8132,1.7948,1.7963,60298,+0.0173,
10-Aug-2005,1.7950,1.7961,1.7979,1.7859,1.7868,55229,+0.0077,
09-Aug-2005,1.7873,1.7878,1.7917,1.7814,1.7841,53813,+0.0028,
08-Aug-2005,1.7845,1.7849,1.7903,1.7725,1.7762,53293,+0.0060,
05-Aug-2005,1.7785,1.7790,1.7827,1.7713,1.7805,58803,-0.0017,
04-Aug-2005,1.7802,1.7807,1.7826,1.7711,1.7776,63485,+0.0024,
03-Aug-2005,1.7778,1.7782,1.7831,1.7647,1.7708,65993,+0.0063,
02-Aug-2005,1.7715,1.7720,1.7753,1.7660,1.7666,56106,+0.0038,
01-Aug-2005,1.7677,1.7679,1.7732,1.7531,1.7565,63897,+0.0113,
29-Jul-2005,1.7564,1.7579,1.7613,1.7511,1.7557,53883,+0.0008,
28-Jul-2005,1.7556,1.7559,1.7597,1.7402,1.7436,53939,+0.0114,
27-Jul-2005,1.7442,1.7445,1.7474,1.7330,1.7373,59031,+0.0069,
26-Jul-2005,1.7373,1.7376,1.7471,1.7346,1.7467,61098,-0.0091,
25-Jul-2005,1.7464,1.7467,1.7473,1.7328,1.7380,54891,+0.0064,
22-Jul-2005,1.7400,1.7407,1.7574,1.7354,1.7528,57469,-0.0113,
21-Jul-2005,1.7513,1.7518,1.7615,1.7388,1.7402,60242,+0.0130,
20-Jul-2005,1.7383,1.7388,1.7476,1.7269,1.7398,65678,-0.0017,
19-Jul-2005,1.7400,1.7404,1.7491,1.7339,1.7480,60399,-0.0085,
18-Jul-2005,1.7485,1.7490,1.7567,1.7451,1.7501,50650,-0.0028,
15-Jul-2005,1.7513,1.7518,1.7636,1.7503,1.7565,48661,-0.0045,
14-Jul-2005,1.7558,1.7565,1.7646,1.7544,1.7632,57026,-0.0081,
13-Jul-2005,1.7639,1.7642,1.7785,1.7523,1.7782,58502,-0.0144,
12-Jul-2005,1.7783,1.7790,1.7788,1.7546,1.7576,58419,+0.0206,
11-Jul-2005,1.7577,1.7582,1.7590,1.7354,1.7368,51500,+0.0194,
08-Jul-2005,1.7383,1.7388,1.7439,1.7307,1.7436,51389,-0.0060,
07-Jul-2005,1.7443,1.7446,1.7543,1.7397,1.7526,60859,-0.0093,
06-Jul-2005,1.7536,1.7541,1.7611,1.7515,1.7561,53913,-0.0029,
05-Jul-2005,1.7565,1.7568,1.7620,1.7500,1.7581,52228,-0.0017,
04-Jul-2005,1.7582,1.7588,1.7656,1.7568,1.7655,47474,-0.0100,
01-Jul-2005,1.7682,1.7687,1.7915,1.7664,1.7907,54595,-0.0230,
30-Jun-2005,1.7912,1.7917,1.8104,1.7868,1.8067,58012,-0.0159,
29-Jun-2005,1.8071,1.8076,1.8181,1.7992,1.8166,52826,-0.0069,
28-Jun-2005,1.8140,1.8145,1.8292,1.8138,1.8290,52817,-0.0150,
27-Jun-2005,1.8290,1.8295,1.8315,1.8217,1.8229,47614,+0.0056,
24-Jun-2005,1.8234,1.8246,1.8250,1.8108,1.8143,50099,+0.0080,
23-Jun-2005,1.8154,1.8158,1.8235,1.8136,1.8218,53541,-0.0055,
22-Jun-2005,1.8209,1.8221,1.8331,1.8176,1.8270,52343,-0.0081,
21-Jun-2005,1.8290,1.8294,1.8299,1.8162,1.8248,50603,+0.0048,
20-Jun-2005,1.8242,1.8248,1.8288,1.8208,1.8251,47522,-0.0062,
17-Jun-2005,1.8304,1.8319,1.8318,1.8184,1.8226,51276,+0.0082,
16-Jun-2005,1.8222,1.8229,1.8289,1.8166,1.8226,53218,-0.0001,
15-Jun-2005,1.8223,1.8225,1.8248,1.8043,1.8058,53790,+0.0157,
14-Jun-2005,1.8066,1.8069,1.8156,1.8026,1.8072,56489,-0.0001,
13-Jun-2005,1.8067,1.8069,1.8129,1.7997,1.8118,52771,-0.0040,
10-Jun-2005,1.8107,1.8113,1.8265,1.8095,1.8201,50814,-0.0102,
09-Jun-2005,1.8209,1.8214,1.8286,1.8170,1.8231,51448,-0.0024,
08-Jun-2005,1.8233,1.8238,1.8403,1.8218,1.8345,57149,-0.0115,
07-Jun-2005,1.8348,1.8352,1.8356,1.8202,1.8239,54078,+0.0105,
06-Jun-2005,1.8243,1.8247,1.8249,1.8123,1.8126,50103,+0.0095,
03-Jun-2005,1.8148,1.8155,1.8238,1.8097,1.8157,51832,-0.0003,
02-Jun-2005,1.8151,1.8156,1.8206,1.8079,1.8117,56225,+0.0042,
01-Jun-2005,1.8109,1.8115,1.8225,1.8074,1.8169,55451,-0.0066,
31-May-2005,1.8175,1.8180,1.8257,1.8101,1.8230,58734,-0.0057,
30-May-2005,1.8232,1.8237,1.8256,1.8189,1.8233,34864,-0.0011,
27-May-2005,1.8243,1.8258,1.8273,1.8194,1.8204,48124,+0.0043,
26-May-2005,1.8200,1.8206,1.8326,1.8185,1.8314,54346,-0.0115,
25-May-2005,1.8315,1.8319,1.8335,1.8245,1.8273,55214,+0.0044,
24-May-2005,1.8271,1.8276,1.8360,1.8257,1.8290,56531,-0.0030,
23-May-2005,1.8301,1.8305,1.8318,1.8239,1.8246,50028,+0.0030,
20-May-2005,1.8271,1.8276,1.8391,1.8230,1.8349,51861,-0.0090,
19-May-2005,1.8361,1.8366,1.8434,1.8319,1.8389,59300,-0.0034,
18-May-2005,1.8395,1.8401,1.8414,1.8289,1.8350,56790,+0.0060,
17-May-2005,1.8335,1.8339,1.8424,1.8318,1.8373,49804,-0.0036,
16-May-2005,1.8371,1.8376,1.8509,1.8326,1.8507,39550,-0.0110,
13-May-2005,1.8481,1.8496,1.8658,1.8480,1.8633,51515,-0.0153,
12-May-2005,1.8634,1.8639,1.8738,1.8598,1.8719,54729,-0.0087,
11-May-2005,1.8721,1.8730,1.8912,1.8693,1.8826,58851,-0.0100,
10-May-2005,1.8821,1.8832,1.8860,1.8758,1.8858,55125,-0.0039,
09-May-2005,1.8860,1.8863,1.8912,1.8801,1.8905,54535,-0.0042,
06-May-2005,1.8902,1.8904,1.9039,1.8891,1.9036,53552,-0.0132,
05-May-2005,1.9034,1.9040,1.9077,1.8990,1.9025,57463,+0.0019,
04-May-2005,1.9015,1.9020,1.9034,1.8912,1.8920,58991,+0.0098,
03-May-2005,1.8917,1.8920,1.8959,1.8884,1.8952,52903,-0.0032,
02-May-2005,1.8949,1.8954,1.9066,1.8923,1.9064,36540,-0.0128,
29-Apr-2005,1.9077,1.9092,1.9162,1.9050,1.9070,56571,+0.0012,
28-Apr-2005,1.9065,1.9070,1.9107,1.9011,1.9033,57139,+0.0016,
27-Apr-2005,1.9049,1.9054,1.9095,1.8983,1.9056,58217,-0.0010,
26-Apr-2005,1.9059,1.9066,1.9133,1.9016,1.9105,57225,-0.0058,
25-Apr-2005,1.9117,1.9120,1.9174,1.9075,1.9160,53863,-0.0038,
22-Apr-2005,1.9155,1.9160,1.9169,1.9054,1.9074,55941,+0.0069,
21-Apr-2005,1.9086,1.9090,1.9216,1.9061,1.9195,55908,-0.0106,
20-Apr-2005,1.9192,1.9198,1.9217,1.9091,1.9175,53596,+0.0013,
19-Apr-2005,1.9179,1.9183,1.9209,1.8997,1.9037,54429,+0.0145,
18-Apr-2005,1.9034,1.9042,1.9057,1.8883,1.8929,48014,+0.0103,
15-Apr-2005,1.8931,1.8936,1.8949,1.8767,1.8790,44342,+0.0128,
14-Apr-2005,1.8803,1.8812,1.8947,1.8756,1.8939,45753,-0.0138,
13-Apr-2005,1.8941,1.8944,1.8957,1.8863,1.8918,47889,+0.0022,
12-Apr-2005,1.8919,1.8927,1.8976,1.8825,1.8903,47760,+0.0013,
11-Apr-2005,1.8906,1.8911,1.8933,1.8810,1.8848,43330,+0.0056,
08-Apr-2005,1.8850,1.8863,1.8857,1.8667,1.8704,47481,+0.0154,
07-Apr-2005,1.8696,1.8699,1.8859,1.8678,1.8805,51357,-0.0105,
06-Apr-2005,1.8801,1.8809,1.8848,1.8739,1.8802,48854,-0.0001,
05-Apr-2005,1.8802,1.8806,1.8817,1.8714,1.8760,46976,+0.0054,
04-Apr-2005,1.8748,1.8755,1.8807,1.8705,1.8787,46117,-0.0063,
01-Apr-2005,1.8811,1.8813,1.8977,1.8756,1.8899,46697,-0.0084,
31-Mar-2005,1.8895,1.8902,1.8918,1.8750,1.8788,51394,+0.0105,
30-Mar-2005,1.8790,1.8795,1.8849,1.8722,1.8742,48646,+0.0053,
29-Mar-2005,1.8737,1.8740,1.8767,1.8644,1.8662,49814,+0.0082,
28-Mar-2005,1.8655,1.8663,1.8704,1.8590,1.8704,31872,-0.0041,
25-Mar-2005,1.8696,1.8701,1.8724,1.8670,1.8694,14210,+0.0005,
24-Mar-2005,1.8691,1.8694,1.8738,1.8668,1.8702,47657,+0.0003,
23-Mar-2005,1.8688,1.8692,1.8885,1.8659,1.8844,52397,-0.0167,
22-Mar-2005,1.8855,1.8860,1.9023,1.8796,1.8964,50313,-0.0122,
21-Mar-2005,1.8977,1.8981,1.9205,1.8940,1.9199,46043,-0.0233,
18-Mar-2005,1.9210,1.9216,1.9255,1.9122,1.9250,41013,-0.0034,
17-Mar-2005,1.9244,1.9251,1.9285,1.9179,1.9259,43014,-0.0019,
16-Mar-2005,1.9263,1.9268,1.9292,1.9107,1.9122,41761,+0.0147,
15-Mar-2005,1.9116,1.9123,1.9255,1.9108,1.9133,43290,-0.0024,
14-Mar-2005,1.9140,1.9144,1.9276,1.9097,1.9264,41782,-0.0106,
11-Mar-2005,1.9246,1.9251,1.9293,1.9160,1.9221,42780,+0.0023,
10-Mar-2005,1.9223,1.9230,1.9306,1.9201,1.9249,49284,-0.0019,
09-Mar-2005,1.9242,1.9244,1.9319,1.9197,1.9282,46146,-0.0046,
08-Mar-2005,1.9288,1.9291,1.9325,1.9125,1.9140,44445,+0.0153,
07-Mar-2005,1.9135,1.9140,1.9250,1.9112,1.9235,41961,-0.0100,
04-Mar-2005,1.9235,1.9240,1.9273,1.9046,1.9070,40824,+0.0163,
03-Mar-2005,1.9072,1.9077,1.9139,1.9052,1.9134,45572,-0.0056,
02-Mar-2005,1.9128,1.9133,1.9221,1.9075,1.9211,49891,-0.0076,
01-Mar-2005,1.9204,1.9210,1.9228,1.9169,1.9211,45849,-0.0015,
28-Feb-2005,1.9219,1.9229,1.9261,1.9160,1.9187,43064,+0.0034,
25-Feb-2005,1.9185,1.9190,1.9195,1.9061,1.9099,47847,+0.0085,
24-Feb-2005,1.9100,1.9104,1.9143,1.9011,1.9088,53016,+0.0013,
23-Feb-2005,1.9087,1.9092,1.9131,1.9037,1.9114,50651,-0.0018,
22-Feb-2005,1.9105,1.9110,1.9137,1.8949,1.8963,54458,+0.0142,
21-Feb-2005,1.8963,1.8965,1.8999,1.8905,1.8929,34548,+0.0019,
18-Feb-2005,1.8944,1.8948,1.8972,1.8889,1.8946,45138,-0.0002,
17-Feb-2005,1.8946,1.8951,1.8959,1.8831,1.8845,47157,+0.0097,
16-Feb-2005,1.8849,1.8854,1.8975,1.8749,1.8970,48873,-0.0117,
15-Feb-2005,1.8966,1.8972,1.8976,1.8829,1.8884,48035,+0.0086,
14-Feb-2005,1.8880,1.8883,1.8918,1.8660,1.8687,45206,+0.0208,
11-Feb-2005,1.8672,1.8674,1.8712,1.8623,1.8688,36208,-0.0016,
10-Feb-2005,1.8688,1.8692,1.8731,1.8506,1.8588,41258,+0.0101,
09-Feb-2005,1.8587,1.8592,1.8644,1.8520,1.8551,43746,+0.0041,
08-Feb-2005,1.8546,1.8549,1.8597,1.8507,1.8572,45554,-0.0023,
07-Feb-2005,1.8569,1.8573,1.8752,1.8543,1.8732,42478,-0.0185,
04-Feb-2005,1.8754,1.8759,1.8922,1.8725,1.8814,41992,-0.0067,
03-Feb-2005,1.8821,1.8824,1.8914,1.8765,1.8856,43836,-0.0031,
02-Feb-2005,1.8852,1.8854,1.8887,1.8819,1.8834,42326,+0.0017,
01-Feb-2005,1.8835,1.8839,1.8865,1.8773,1.8827,42936,+0.0002,
31-Jan-2005,1.8833,1.8835,1.8883,1.8783,1.8869,43402,-0.0046,
28-Jan-2005,1.8879,1.8882,1.8931,1.8782,1.8885,49962,0.0000,
27-Jan-2005,1.8879,1.8882,1.8893,1.8791,1.8832,50788,+0.0046,
26-Jan-2005,1.8833,1.8836,1.8855,1.8629,1.8634,45224,+0.0193,
25-Jan-2005,1.8640,1.8643,1.8816,1.8621,1.8803,45141,-0.0163,
24-Jan-2005,1.8803,1.8812,1.8836,1.8735,1.8781,41413,+0.0019,
21-Jan-2005,1.8784,1.8787,1.8809,1.8610,1.8716,46441,+0.0070,
20-Jan-2005,1.8714,1.8719,1.8753,1.8633,1.8714,50081,+0.0005,
19-Jan-2005,1.8709,1.8711,1.8826,1.8625,1.8666,52785,+0.0041,
18-Jan-2005,1.8668,1.8671,1.8738,1.8520,1.8592,44615,+0.0071,
17-Jan-2005,1.8597,1.8601,1.8749,1.8583,1.8704,30419,-0.0106,
14-Jan-2005,1.8703,1.8708,1.8831,1.8632,1.8816,45611,-0.0120,
13-Jan-2005,1.8823,1.8826,1.8928,1.8790,1.8909,42637,-0.0089,
12-Jan-2005,1.8912,1.8917,1.8940,1.8690,1.8780,41592,+0.0131,
11-Jan-2005,1.8781,1.8786,1.8821,1.8747,1.8751,44076,+0.0022,
10-Jan-2005,1.8759,1.8764,1.8793,1.8675,1.8710,40648,+0.0065,
07-Jan-2005,1.8694,1.8704,1.8862,1.8643,1.8750,42188,-0.0055,
06-Jan-2005,1.8749,1.8752,1.8855,1.8693,1.8826,42370,-0.0076,
05-Jan-2005,1.8825,1.8836,1.8898,1.8722,1.8832,45787,+0.0006,
04-Jan-2005,1.8819,1.8825,1.9082,1.8778,1.9042,42615,-0.0222,
03-Jan-2005,1.9041,1.9046,1.9203,1.8978,1.9196,33581,-0.0143,
31-Dec-2004,1.9184,1.9187,1.9353,1.9135,1.9258,28717,-0.0079,
30-Dec-2004,1.9263,1.9268,1.9288,1.9145,1.9180,38114,+0.0091,
29-Dec-2004,1.9172,1.9177,1.9338,1.9118,1.9277,39957,-0.0102,
28-Dec-2004,1.9274,1.9280,1.9417,1.9261,1.9329,29290,-0.0090,
27-Dec-2004,1.9364,1.9368,1.9383,1.9195,1.9223,24993,+0.0124,
24-Dec-2004,1.9240,1.9243,1.9292,1.9155,1.9236,24210,+0.0002,
23-Dec-2004,1.9238,1.9241,1.9243,1.9129,1.9166,41345,+0.0102,
22-Dec-2004,1.9136,1.9141,1.9302,1.9096,1.9271,48851,-0.0146,
21-Dec-2004,1.9282,1.9285,1.9490,1.9247,1.9458,49205,-0.0174,
20-Dec-2004,1.9456,1.9464,1.9507,1.9364,1.9445,45826,+0.0038,
17-Dec-2004,1.9418,1.9422,1.9449,1.9281,1.9312,46973,+0.0109,
16-Dec-2004,1.9309,1.9314,1.9550,1.9259,1.9420,51116,-0.0107,
15-Dec-2004,1.9416,1.9422,1.9465,1.9180,1.9284,45618,+0.0134,
14-Dec-2004,1.9282,1.9285,1.9296,1.9195,1.9253,49322,+0.0029,
13-Dec-2004,1.9253,1.9255,1.9273,1.9078,1.9084,44335,+0.0102,
10-Dec-2004,1.9151,1.9153,1.9273,1.9012,1.9254,37768,-0.0118,
09-Dec-2004,1.9269,1.9277,1.9390,1.9137,1.9345,37858,-0.0065,
08-Dec-2004,1.9334,1.9336,1.9472,1.9183,1.9450,37158,-0.0119,
07-Dec-2004,1.9453,1.9456,1.9508,1.9355,1.9381,35773,+0.0066,
06-Dec-2004,1.9387,1.9389,1.9444,1.9375,1.9421,30570,-0.0046,
03-Dec-2004,1.9433,1.9437,1.9440,1.9185,1.9239,31434,+0.0189,
02-Dec-2004,1.9244,1.9248,1.9438,1.9173,1.9341,34039,-0.0082,
01-Dec-2004,1.9326,1.9329,1.9335,1.9084,1.9096,34867,+0.0219,
30-Nov-2004,1.9107,1.9110,1.9134,1.8863,1.8927,34731,+0.0178,
29-Nov-2004,1.8929,1.8934,1.8966,1.8846,1.8918,30520,-0.0013,
26-Nov-2004,1.8942,1.8947,1.9040,1.8827,1.8895,26595,+0.0053,
25-Nov-2004,1.8889,1.8893,1.8895,1.8794,1.8807,24241,+0.0092,
24-Nov-2004,1.8797,1.8804,1.8831,1.8670,1.8681,30068,+0.0124,
23-Nov-2004,1.8673,1.8679,1.8729,1.8520,1.8599,31144,+0.0075,
22-Nov-2004,1.8598,1.8600,1.8599,1.8517,1.8577,27712,+0.0027,
19-Nov-2004,1.8571,1.8575,1.8613,1.8465,1.8494,32504,+0.0076,
18-Nov-2004,1.8495,1.8505,1.8641,1.8475,1.8591,34285,-0.0105,
17-Nov-2004,1.8600,1.8604,1.8628,1.8513,1.8524,31271,+0.0075,
16-Nov-2004,1.8525,1.8531,1.8564,1.8443,1.8464,30659,+0.0060,
15-Nov-2004,1.8465,1.8468,1.8585,1.8435,1.8550,26928,-0.0100,
12-Nov-2004,1.8565,1.8568,1.8594,1.8402,1.8411,29782,+0.0147,
11-Nov-2004,1.8418,1.8423,1.8481,1.8372,1.8464,26949,-0.0038,
10-Nov-2004,1.8456,1.8461,1.8614,1.8404,1.8578,31027,-0.0112,
09-Nov-2004,1.8568,1.8572,1.8603,1.8505,1.8566,29622,+0.0012,
08-Nov-2004,1.8556,1.8561,1.8617,1.8520,1.8546,26760,0.0000,
05-Nov-2004,1.8556,1.8561,1.8565,1.8302,1.8440,30791,+0.0117,
04-Nov-2004,1.8439,1.8444,1.8498,1.8405,1.8490,31269,-0.0043,
03-Nov-2004,1.8482,1.8485,1.8505,1.8315,1.8402,29783,+0.0088,
02-Nov-2004,1.8394,1.8399,1.8402,1.8295,1.8342,31757,+0.0057,
01-Nov-2004,1.8337,1.8341,1.8413,1.8294,1.8387,26801,-0.0040,
29-Oct-2004,1.8377,1.8382,1.8380,1.8280,1.8298,29259,+0.0081,
28-Oct-2004,1.8296,1.8301,1.8350,1.8191,1.8264,29554,+0.0022,
27-Oct-2004,1.8274,1.8279,1.8438,1.8261,1.8339,32306,-0.0063,
26-Oct-2004,1.8337,1.8342,1.8448,1.8324,1.8419,30104,-0.0082,
25-Oct-2004,1.8419,1.8423,1.8449,1.8290,1.8296,26954,+0.0157,
22-Oct-2004,1.8262,1.8267,1.8317,1.8219,1.8271,28259,-0.0010,
21-Oct-2004,1.8272,1.8277,1.8311,1.8150,1.8172,29703,+0.0113,
20-Oct-2004,1.8159,1.8167,1.8195,1.8005,1.8038,28718,+0.0117,
19-Oct-2004,1.8042,1.8046,1.8056,1.7920,1.7981,30118,+0.0060,
18-Oct-2004,1.7982,1.7988,1.8072,1.7947,1.8038,25474,-0.0058,
15-Oct-2004,1.8040,1.8045,1.8068,1.7948,1.7965,13077,+0.0072,
14-Oct-2004,1.7968,1.7972,1.8044,1.7920,1.7922,26364,+0.0035,
13-Oct-2004,1.7933,1.7941,1.7963,1.7837,1.7911,23737,+0.0024,
12-Oct-2004,1.7909,1.7918,1.7993,1.7840,1.7981,707,-0.0066,
